SHBLON,SHBLAT,EHBLON,EHBLAT,count
121.1855710965866,31.106164880780035,121.1855710965866,31.079185249541496,11
121.46884914621349,31.37596119316541,121.43737380736606,31.384954403578256,11
121.57376694237159,31.13314451201857,121.59475050160322,31.088178459954342,11
121.55278338313997,31.259049457798415,121.53179982390834,31.268042668211258,11
121.44786558698186,31.196096984908493,121.44786558698186,31.25005624738557,11
121.384914909287,31.1781105640828,121.41639024813443,31.09717167036719,11
121.56327516275577,31.33099514110118,121.5842587219874,31.339988351514027,11
121.52130804429254,31.187103774495647,121.51081626467672,31.16012414325711,11
121.35343957043956,31.241063036972722,121.36393135005538,31.196096984908493,11
121.46884914621349,30.980259935000195,121.42688202775024,30.962273514174502,11
121.43737380736606,31.03421919747727,121.41639024813443,31.079185249541496,11
121.44786558698186,31.196096984908493,121.40589846851861,31.241063036972722,11
121.54229160352416,31.214083405734186,121.48983270544511,31.187103774495647,11
121.60524228121902,31.295022299449798,121.63671762006645,31.304015509862644,11
121.51081626467672,31.28602908903695,121.44786558698186,31.241063036972722,11
121.54229160352416,31.295022299449798,121.48983270544511,31.322001930688334,11
121.39540668890281,31.259049457798415,121.384914909287,31.313008720275487,11
121.16458753735498,30.97126672458735,121.17507931697078,30.97126672458735,11
121.34294779082376,31.196096984908493,121.384914909287,31.214083405734186,11
121.43737380736606,30.962273514174502,121.39540668890281,30.962273514174502,11
121.52130804429254,31.1781105640828,121.47934092582929,31.187103774495647,11
121.51081626467672,31.214083405734186,121.55278338313997,31.25005624738557,11
121.51081626467672,31.295022299449798,121.46884914621349,31.339988351514027,11
121.34294779082376,31.088178459954342,121.35343957043956,31.106164880780035,11
121.45835736659767,31.402940824403945,121.48983270544511,31.37596119316541,11
121.47934092582929,31.214083405734186,121.51081626467672,31.232069826559876,11
121.45835736659767,31.304015509862644,121.44786558698186,31.259049457798415,11
121.57376694237159,31.151130932844264,121.62622584045064,31.16012414325711,11
121.32196423159213,31.232069826559876,121.36393135005538,31.25005624738557,11
121.36393135005538,31.196096984908493,121.35343957043956,31.25005624738557,11
121.37442312967119,31.106164880780035,121.41639024813443,31.025225987064424,11
121.1960628762024,31.016232776651577,121.16458753735498,31.025225987064424,11
121.32196423159213,31.061198828715806,121.30098067236051,31.025225987064424,11
121.30098067236051,31.259049457798415,121.31147245197633,31.232069826559876,11
121.39540668890281,31.268042668211258,121.37442312967119,31.322001930688334,11
121.31147245197633,31.241063036972722,121.37442312967119,31.241063036972722,11
121.43737380736606,31.33099514110118,121.45835736659767,31.277035878624105,11
121.43737380736606,31.196096984908493,121.40589846851861,31.25005624738557,11
121.35343957043956,31.304015509862644,121.32196423159213,31.241063036972722,11
121.63671762006645,31.295022299449798,121.62622584045064,31.268042668211258,11
121.40589846851861,31.241063036972722,121.47934092582929,31.241063036972722,11
121.44786558698186,31.16012414325711,121.40589846851861,31.151130932844264,11
121.22753821504983,31.061198828715806,121.25901355389728,31.061198828715806,11
121.39540668890281,31.268042668211258,121.37442312967119,31.28602908903695,11
121.13311219850755,31.03421919747727,121.14360397812335,31.03421919747727,11
121.37442312967119,31.268042668211258,121.31147245197633,31.277035878624105,11
121.39540668890281,31.232069826559876,121.43737380736606,31.20509019532134,11
121.41639024813443,31.1781105640828,121.384914909287,31.232069826559876,11
121.56327516275577,31.322001930688334,121.5842587219874,31.339988351514027,11
121.37442312967119,31.268042668211258,121.31147245197633,31.295022299449798,11
121.16458753735498,31.357974772339716,121.17507931697078,31.366967982752563,11
121.17507931697078,31.070192039128653,121.17507931697078,31.05220561830296,11
121.24852177428146,31.348981561926873,121.24852177428146,31.366967982752563,11
121.41639024813443,31.13314451201857,121.44786558698186,31.106164880780035,11
121.43737380736606,31.33099514110118,121.46884914621349,31.25005624738557,11
121.34294779082376,31.22307661614703,121.34294779082376,31.196096984908493,11
121.35343957043956,31.214083405734186,121.40589846851861,31.1781105640828,11
121.55278338313997,31.214083405734186,121.57376694237159,31.259049457798415,11
121.43737380736606,31.25005624738557,121.41639024813443,31.295022299449798,11
121.43737380736606,31.187103774495647,121.36393135005538,31.1781105640828,11
121.42688202775024,31.03421919747727,121.42688202775024,31.05220561830296,11
121.34294779082376,31.22307661614703,121.34294779082376,31.169117353669957,11
121.55278338313997,31.259049457798415,121.59475050160322,31.214083405734186,11
121.57376694237159,31.33099514110118,121.57376694237159,31.313008720275487,11
121.46884914621349,31.322001930688334,121.54229160352416,31.304015509862644,11
121.32196423159213,31.447906876468174,121.31147245197633,31.447906876468174,11
